threshold,roi,hit_rate,bet_count,avg_odds_hit,model,year
1.6999999999999997,76.49935649935651,13.706563706563706,3108,5.584976525821597,V4.4_Residual（穴馬検出型）,2022
1.7999999999999998,76.15586116568436,13.163064833005894,3054,5.789552238805969,V4.4_Residual（穴馬検出型）,2022
1.8999999999999997,76.31103678929765,12.809364548494983,2990,5.961618798955614,V4.4_Residual（穴馬検出型）,2022
1.9999999999999996,75.78659370725033,12.175102599179207,2924,6.229213483146067,V4.4_Residual（穴馬検出型）,2022
2.0999999999999996,75.34940600978337,11.600279524807828,2862,6.5003012048192765,V4.4_Residual（穴馬検出型）,2022
2.1999999999999997,74.47377809489832,10.916874777024617,2803,6.827124183006534,V4.4_Residual（穴馬検出型）,2022
2.3,74.47999999999999,10.618181818181819,2750,7.019863013698629,V4.4_Residual（穴馬検出型）,2022
2.3999999999999995,74.01113172541743,10.129870129870131,2695,7.312087912087911,V4.4_Residual（穴馬検出型）,2022
2.4999999999999996,74.28193499622073,9.939531368102797,2646,7.479467680608364,V4.4_Residual（穴馬検出型）,2022
2.5999999999999996,74.7844495765974,9.85373364126251,2598,7.595703125,V4.4_Residual（穴馬検出型）,2022
2.6999999999999993,74.79607843137256,9.607843137254903,2550,7.791428571428572,V4.4_Residual（穴馬検出型）,2022
2.7999999999999994,74.92006394884093,9.392486011191046,2502,7.983404255319148,V4.4_Residual（穴馬検出型）,2022
2.8999999999999995,74.61695191524042,9.087204563977181,2454,8.218385650224214,V4.4_Residual（穴馬検出型）,2022
2.9999999999999996,74.37033968516984,8.823529411764707,2414,8.436150234741785,V4.4_Residual（穴馬検出型）,2022
3.0999999999999996,74.57167090754876,8.608990670059374,2358,8.669950738916256,V4.4_Residual（穴馬検出型）,2022
3.1999999999999993,73.80952380952381,8.181818181818182,2310,9.029629629629628,V4.4_Residual（穴馬検出型）,2022
3.2999999999999994,73.7677304964539,7.890070921985816,2256,9.34943820224719,V4.4_Residual（穴馬検出型）,2022
3.3999999999999995,74.47069513857338,7.81462971376647,2201,9.529651162790698,V4.4_Residual（穴馬検出型）,2022
3.499999999999999,74.83931066604565,7.638565440149045,2147,9.797560975609755,V4.4_Residual（穴馬検出型）,2022
3.599999999999999,75.10242972844212,7.479752262982372,2099,10.040764331210191,V4.4_Residual（穴馬検出型）,2022
3.6999999999999993,75.93023255813954,7.50968992248062,2064,10.110967741935486,V4.4_Residual（穴馬検出型）,2022
3.7999999999999994,75.13833992094861,7.16403162055336,2024,10.488275862068965,V4.4_Residual（穴馬検出型）,2022
3.8999999999999995,75.2713567839196,7.035175879396985,1990,10.699285714285711,V4.4_Residual（穴馬検出型）,2022
3.999999999999999,75.85905349794237,6.944444444444445,1944,10.923703703703705,V4.4_Residual（穴馬検出型）,2022
0.5,71.83951332560837,19.43800695249131,3452,3.6982116244411327,Ensemble,2022
0.6,71.88026736413833,19.35483870967742,3441,3.7162162162162162,Ensemble,2022
0.7,71.46290801186943,18.367952522255194,3370,3.893214862681745,Ensemble,2022
0.7999999999999999,71.0793554271815,17.421708726056554,3289,4.082722513089005,Ensemble,2022
0.8999999999999999,71.1610249920911,16.545397026257515,3161,4.304015296367113,Ensemble,2022
0.9999999999999999,70.96160157532,15.654742369543815,3047,4.536268343815514,Ensemble,2022
1.0999999999999999,70.3379993171731,14.680778422669855,2929,4.794883720930233,Ensemble,2022
1.1999999999999997,69.73271560940842,13.791874554526014,2806,5.060206718346253,Ensemble,2022
1.2999999999999998,68.69242199108469,12.815750371471024,2692,5.3646376811594205,Ensemble,2022
1.4,67.94094794094794,11.965811965811966,2574,5.683116883116884,Ensemble,2022
1.4999999999999998,67.78635255889522,11.413484971567831,2462,5.944839857651245,Ensemble,2022
1.5999999999999996,66.73903788846317,10.642826734780758,2349,6.2772,Ensemble,2022
1.6999999999999997,66.22950819672131,10.146211785556048,2257,6.534497816593887,Ensemble,2022
1.7999999999999998,65.62470970738505,9.568044588945657,2153,6.866504854368932,Ensemble,2022
1.8999999999999997,64.8326055312955,9.024745269286754,2061,7.192473118279571,Ensemble,2022
1.9999999999999996,64.11524732279449,8.4140744518103,1961,7.619999999999998,Ensemble,2022
2.0999999999999996,64.24679487179488,8.11965811965812,1872,7.9125000000000005,Ensemble,2022
2.1999999999999997,64.1130386121992,7.778399552322328,1787,8.242446043165469,Ensemble,2022
2.3,63.71345029239765,7.426900584795322,1710,8.578740157480317,Ensemble,2022
2.3999999999999995,63.39817629179332,7.112462006079028,1645,8.913675213675214,Ensemble,2022
2.4999999999999996,63.21766561514196,6.8769716088328074,1585,9.192660550458715,Ensemble,2022
2.5999999999999996,63.64590163934426,6.754098360655737,1525,9.423300970873788,Ensemble,2022
2.6999999999999993,62.158469945355186,6.284153005464481,1464,9.891304347826088,Ensemble,2022
2.7999999999999994,62.76129943502824,6.214689265536723,1416,10.098863636363635,Ensemble,2022
2.8999999999999995,62.573746312684364,5.9734513274336285,1356,10.475308641975309,Ensemble,2022
2.9999999999999996,60.182370820668694,5.47112462006079,1316,11.0,Ensemble,2022
3.0999999999999996,59.88132911392405,5.3006329113924044,1264,11.297014925373134,Ensemble,2022
3.1999999999999993,60.58727569331158,5.30179445350734,1226,11.427692307692308,Ensemble,2022
3.2999999999999994,61.020920502092046,5.2719665271966525,1195,11.574603174603173,Ensemble,2022
3.3999999999999995,60.47826086956521,5.043478260869565,1150,11.991379310344827,Ensemble,2022
3.499999999999999,61.52815013404825,5.093833780160858,1119,12.078947368421053,Ensemble,2022
3.599999999999999,60.5462962962963,4.814814814814815,1080,12.574999999999998,Ensemble,2022
3.6999999999999993,59.476190476190474,4.571428571428571,1050,13.010416666666666,Ensemble,2022
3.7999999999999994,59.32086614173229,4.429133858267717,1016,13.393333333333329,Ensemble,2022
3.8999999999999995,59.051987767584095,4.281345565749235,981,13.792857142857141,Ensemble,2022
3.999999999999999,58.018769551616266,4.066736183524505,959,14.266666666666666,Ensemble,2022
0.5,72.00260078023408,12.83051582141309,2307,5.611824324324324,V15_Binary（的中型）,2023
0.6,70.16,10.8,2000,6.496296296296297,V15_Binary（的中型）,2023
0.7,70.80137378362909,9.845449341728678,1747,7.191279069767442,V15_Binary（的中型）,2023
0.7999999999999999,73.8587311968607,9.61412688031393,1529,7.682312925170069,V15_Binary（的中型）,2023
0.8999999999999999,74.81060606060606,8.787878787878787,1320,8.51293103448276,V15_Binary（的中型）,2023
0.9999999999999999,69.80121002592912,7.433016421780467,1157,9.390697674418606,V15_Binary（的中型）,2023
1.0999999999999999,71.80311890838207,7.212475633528265,1026,9.955405405405404,V15_Binary（的中型）,2023
1.1999999999999997,70.49837486457206,6.500541711809317,923,10.845,V15_Binary（的中型）,2023
